total_floor_area,number_of_floors,building_age,occupancy_peak,occupancy_off_peak,peak_hours_per_day,base_occupant_count,peak_occupant_count,off_peak_occupant_count,climate_zone,climate_description,outdoor_temperature,humidity,hvac_system_type,has_energy_recovery,hvac_efficiency_base,hvac_efficiency_peak,hvac_efficiency_off_peak,lighting_power_density_base,equipment_power_density_base,lighting_power_density_peak,equipment_power_density_peak,lighting_power_density_off_peak,equipment_power_density_off_peak,total_operating_hours,weekday_numeric,has_elevator_numeric,floor_height,building_type,avg_daily_occupants,avg_lighting_power,avg_equipment_power,avg_hvac_efficiency,occupant_density_peak,occupant_density_off_peak,hvac_type_factor,energy_recovery_savings,peak_load_intensity,energy_consumption_kwh,building_id,building_name,location,building_type_numeric,hvac_system_type_numeric
35810.80450128535,48,66,1.226583322952665,0.23600388665773422,6,196,240,46,6,Cold,7.177968265132462,68.3926212397318,Chiller,1,0.7433500530690739,0.7121125304468573,0.7710280265002958,15.675177299867363,7.454730236501613,22.24180039007491,13.322214696986144,5.385427239618715,2.324011748115797,9.181270204996219,1,1,4.093177256067193,Commercial,172.77984353042785,16.401140386553468,9.511385196433698,0.7325264936592006,0.006701887973261973,0.0012845285282085449,1.0,0.15999111432883803,3.1102767123232757,51857.48497495916,B00630,Hubbard-Callahan Building,North Brittanyburgh,0,0
44812.73846551637,20,67,0.8798376908325549,0.4252491091059003,7,947,833,402,3,Warm-Humid,24.15089702627876,74.76013237640728,Heat Pump,0,0.6834726464913519,0.6442163997279166,0.695707734737825,14.627511544903328,6.824301377601529,18.515889970963862,12.031452644123526,8.429227101132739,2.8254637902945228,8.216834789820913,4,1,3.37388929660594,Commercial,769.1730145697326,17.022151492929684,10.66813358044708,0.6518417748774814,0.018588464542085455,0.008970663560526233,1.05,0.0,1.9635256198379787,145020.11688124342,B00631,Robinson-Lynch Building,South Davidburgh,0,1
25828.033384725473,38,7,1.1940704849137442,0.26684205272008554,4,1497,1787,399,4,Mixed-Dry,22.993656303941496,47.820934908002016,Heat Pump,0,0.6321398033547327,0.5950065811065621,0.6786625946033706,18.804687940608417,7.414166699929163,23.147966602063917,12.679763770197837,8.231657613913347,2.971930553281013,8.247855212598225,6,1,3.0360397115683018,Healthcare,1072.1446972443905,15.465688087855996,7.679982751912507,0.6380915557863809,0.06918838818974192,0.015448330659041425,1.05,0.0,2.5137697508642067,108188.24006257698,B00632,Garcia-Morgan Building,Lake Jonathan,2,1
26839.617520633125,4,55,0.79255856263909,0.4982898901412116,4,1773,1405,883,5,Cool-Humid,13.111817013027666,32.22310950051775,VRF,0,0.6380193074188905,0.621259420336739,0.6469543733275868,17.560713694251696,9.009564845886562,21.549620430872572,13.22038531923504,10.028790024107222,3.009702811433141,12.743160044637461,2,1,3.703618060200258,Commercial,1046.8526074133915,13.645108226628272,6.214773601420975,0.6388888847357957,0.0523479888981241,0.03289912754237977,1.1,0.0,1.4271483601495365,296634.75492926047,B00633,Johnson-Hernandez Building,Lyonsport,0,4
5805.014561318914,15,80,0.9005180269221094,0.2503494564094428,8,173,155,43,6,Cold,2.5607580920610418,22.017286259860445,Split,0,0.8097160443795068,0.7289895845734169,0.8638064319881045,17.975662468168622,6.757135125066922,26.149929968627134,11.250414176819755,7.030191540448189,1.5124190096124086,9.180700442944648,0,1,4.535471279466983,Office,140.59603916589768,23.691001723289894,9.998041846541787,0.7463279469835803,0.02670105274719304,0.00740738882664065,0.9,0.0,2.181142016243754,27595.68729408285,B00634,"Jones, Rivera and Brown Building",South Leslie,3,3
22646.912157761006,24,31,1.0107789706728334,0.436631514669648,8,1457,1472,636,3,Warm-Humid,24.42318856362375,64.607191964097,Split,0,0.7388922680739178,0.7349677497851602,0.8095846396726595,5.040585870055512,6.005424780445024,7.428479941717264,8.982728348924924,2.778893218155985,2.2740016473436873,11.086358973274967,1,1,3.500767641319822,Residential,1239.2638863780478,6.134069960868127,7.115069282085408,0.7557405308413488,0.0649978235331103,0.028083298754794938,0.9,0.0,2.2281256059990935,152879.0128623765,B00635,"Cooper, Pugh and Mcclain Building",New Michael,4,3
26864.554689523648,25,74,0.8358662572623353,0.41151334154766034,8,1831,1530,753,3,Warm-Humid,28.640086835624807,38.82953846444369,Split,1,0.9158593857706763,0.8897055241418882,0.9589539455777748,12.716481373047753,7.503637105582538,18.366721781908673,11.36623439133007,6.2469215342845725,2.0452185701044248,18.372086491241603,5,1,3.583467144206282,Office,1091.3393607995104,11.524406050113253,6.1039914593651785,0.9288001918519152,0.056952367820064895,0.028029498672228016,0.9,0.12161683937274835,1.8287160098761979,141548.12932975075,B00636,"Pena, Frey and Stanley Building",East Johnburgh,3,3
12502.289929919118,1,19,1.0475606977451195,0.2966396428448923,6,111,116,32,6,Cold,1.9666578966650983,52.4722710984899,Split,1,0.762307848670686,0.7399914791567502,0.7775870653050883,16.740928510779824,12.333951177602822,24.631431840080555,21.420324109376818,5.845386416561335,3.8944621769148595,12.613721896096566,5,0,3.2401631197731646,Residential,71.95648581375237,14.781390672053636,12.231031863560084,0.759703880726567,0.009278300267409528,0.002559531108250904,0.9,0.1204638417302514,2.676782754497402,18336.808337315535,B00637,"Henderson, Wilson and Nelson Building",Middletonmouth,4,3
13827.539931994357,7,28,1.047217047230588,0.2992217430697896,6,1300,1361,388,3,Warm-Humid,26.351370481158263,47.04488651602716,Split,0,0.776222051498272,0.7313535733259993,0.8415785353825256,7.721856837135493,6.033777443964233,11.54751742872237,8.462925465058037,5.187318298529467,1.2328175031737558,17.207841177776146,4,1,4.418252252808785,Healthcare,727.2639401820928,7.404981420062832,3.7537989164222467,0.8031454881741815,0.0984267633066746,0.02805994427846418,0.9,0.0,2.1965182345118692,111517.04592383807,B00638,Lewis-Benitez Building,Campbellmouth,2,3
19175.56607367882,31,81,0.8241417369105434,0.36906547429013137,4,1669,1375,615,4,Mixed-Dry,17.774249886445684,32.24193571632239,Split,0,0.9248857434536893,0.9217214153631903,0.9716365162619739,16.271784374045836,13.135555596288963,22.0941162473412,19.024188086543116,10.037725548035704,4.6806246941819,14.580956030058651,4,1,3.573192236298193,Residential,823.4911300557411,13.345160444472189,8.61550066878657,0.9579432849550874,0.07170583620409424,0.032072064920376696,0.9,0.0,1.6206940842368025,96235.39734429208,B00639,Bennett Group Building,Lake Charles,4,3
1493.5242899974553,12,28,1.177384806931274,0.4557122292447675,6,1186,1396,540,6,Cold,0.05139458107853434,55.585806792249286,Chiller,1,0.7755742588215684,0.6980419019565391,0.8471769818356913,5.1374022747856944,6.421278497049524,6.402046646426313,11.33516227622446,3.146299121583993,2.630781189849354,22.155643995509863,6,1,4.25704635628559,Residential,771.81452098801,4.027992524538691,4.988026437553957,0.8067895085825438,0.9347019056532241,0.3615609090635681,1.0,0.22180443165086666,2.5900009517559313,88062.38369080884,B00640,Larson Ltd Building,Lopezfort,4,0
16442.918696367324,42,19,1.0789866936468981,0.31585608323583936,4,1462,1577,461,5,Cool-Humid,17.781146505519732,52.17154659185166,Split,0,0.7756936921440087,0.7040569376689361,0.8315890994753893,13.627500366871159,10.236922762655574,18.838356098208774,16.888846566166247,7.88718876982138,3.820922265038253,19.142717704743575,5,1,4.048281368750303,Office,694.1957284672186,10.17550905898778,6.551553203170879,0.8049403939418274,0.09590754714054513,0.028036385055035706,0.9,0.0,2.460783760869026,90247.46433024999,B00641,"Burton, Rosales and Cohen Building",Port Ronald,3,3
10966.67634632896,5,87,0.8906563040949725,0.21835396427552198,7,700,623,152,2,Hot-Dry,37.147719128399245,63.69033360088826,VRF,1,0.7271070431026553,0.71286042058458,0.7584169708274746,17.769921799900118,14.651715387185323,23.210502878019785,19.52266934258715,5.4827192373461,6.2339080832591565,21.64015466351283,4,0,4.985310588184775,Office,304.3556578622346,11.217173884934631,10.532460023469543,0.7436806689544595,0.05680846049665231,0.01386017013722496,1.1,0.14560764886521582,1.5501006715169554,56258.74755052623,B00642,Scott-Bell Building,Williamsview,3,4
16711.118932806774,44,20,0.8393108700821751,0.31232575307068905,5,1460,1225,455,3,Warm-Humid,24.621171765262815,37.63194961708507,Split,1,0.8486441511341946,0.8264691542420407,0.9010381070463532,11.470225373380195,14.421514316769018,14.956423492476606,19.62489058443565,5.75632020696752,7.208228889673601,16.30225420680459,2,0,4.892618054710986,Office,691.1636587897766,8.578047548720338,11.016494156933177,0.8781673580510432,0.07330448696616695,0.027227380873147727,0.9,0.14819894880987916,1.4892754448562766,96957.64743508045,B00643,Chavez Inc Building,Amyborough,3,3
6428.225525052935,42,13,1.227250083300696,0.26219380197282244,4,587,720,153,3,Warm-Humid,23.350996967777665,35.024735589738405,Packaged,1,0.7372796838530807,0.6835582049101588,0.7498108152475816,16.091787915739562,8.215595982868376,22.82366562791136,13.060941837524881,9.661256084269576,3.2021956417286512,20.49914848544404,4,1,3.7883681526296153,Commercial,263.63874197557294,12.229637800805381,5.125933342891544,0.7368829396561701,0.11200602673224831,0.023801280680602766,0.85,0.1473132772643036,2.767257594101046,37191.90616017596,B00644,Weber-Edwards Building,South Sophia,0,2
44581.1003966248,38,77,1.2014453471347917,0.48176210511950524,4,620,744,298,6,Cold,13.20543111864545,77.00415418295304,Chiller,0,0.8059127596399617,0.7732539413077296,0.8371201522119167,12.95598004866304,3.8101892315900656,15.899516610304271,6.47494977709676,5.010072389601943,1.0147438843072658,17.84924270972568,2,0,4.6043691398594175,Residential,397.94821791671507,7.450387510594476,2.2383713471831763,0.8228077890617674,0.016688686312828823,0.006684446937127674,1.0,0.0,2.5055757028191143,56980.06326505795,B00645,"Peters, Patterson and Jennings Building",Faulknerfurt,4,0
29882.826450925408,12,43,0.8378564049133158,0.40918230391278426,7,1976,1655,808,7,Very-Cold,-7.283843699019146,69.15345714748291,Split,0,0.7565883703048274,0.7211840332337361,0.8015199802150424,14.709364676304265,13.831544572578254,17.816857009762234,23.46387938207936,8.032859614018795,5.14101065748296,19.902836385771405,1,1,3.8136589847323394,Residential,1105.8972386186454,11.473976269088437,11.585322341814962,0.7732651316110932,0.055382980680154105,0.027038941625114513,0.9,0.0,1.7216144935812374,124999.3964388372,B00646,Wilson-Lee Building,New Susan,4,3
34115.56479765224,39,11,0.7213631359099052,0.21524979926400462,8,545,393,117,5,Cool-Humid,18.648570851792165,74.05445161840943,Heat Pump,0,0.7850607013380602,0.7479363382773393,0.8313825682157824,12.75001873813285,4.522991779098205,17.959451233736168,6.8408577468080765,8.565375213405208,1.2371393649468054,18.953672092124428,6,0,3.539534446169335,Healthcare,233.49457631576635,12.530443712921715,3.602366896424344,0.7961614334265543,0.011519668583269225,0.003429519654561067,1.05,0.0,1.5368127149432793,60924.23666031954,B00647,Hunt Inc Building,North Zacharyfurt,2,1
39563.97631106325,18,48,1.1827195574458744,0.28789656117878193,9,1366,1615,393,4,Mixed-Dry,23.972219746712337,28.630286822851964,Split,0,0.8894595547065971,0.8534863684959657,0.9416899865738566,12.137551148988502,14.082590796784745,15.514447710994482,20.127608373650162,7.2967646804762865,4.2115475551438974,12.808171117087126,3,1,3.0291722141157065,Commercial,1251.6706017167267,13.07113688385795,15.395388406196918,0.8797113828025513,0.04081996175769619,0.009933278619674678,0.9,0.0,2.160710781586954,179459.57824537242,B00648,Miller Ltd Building,North Marcusshire,0,3
25172.888846988335,2,15,1.069305133159026,0.21506478947624208,8,770,823,165,1,Hot-Humid,31.90245162727794,35.682775032891236,Packaged,1,0.7448065574699446,0.7443399582833897,0.8001856120251368,17.624398694198177,11.791567274905947,23.18754646128469,19.973193461847114,9.148043477017703,3.6036584681625166,10.006655000546708,0,1,4.437561105815609,Office,691.0499137536374,20.372176203488195,16.690577118033232,0.7555388014865934,0.03269390354847823,0.006554670820776316,0.85,0.10955057321123332,2.3829674796061244,117073.64615340582,B00649,Livingston LLC Building,West Samanthashire,3,2
4802.554260327473,10,17,0.7605292168320757,0.4490050011124358,8,1710,1300,767,4,Mixed-Dry,27.160465777505816,60.28720613425479,VRF,1,0.6805272321068804,0.679666021029109,0.6877172326651262,6.391147783836192,14.210869446442093,8.259215701592558,25.182144744453634,2.7096531479900867,5.059007958730727,20.902864278846174,0,0,3.5604483202350803,Office,970.9911824101157,4.83359653854969,12.760588571714047,0.6846358514616266,0.2706892893931315,0.1597066807419476,1.1,0.19722693964636748,1.7415980009779883,134214.25643608125,B00650,"Robinson, Rasmussen and Griffin Building",Zacharyland,3,4
27086.773820018116,15,54,1.0524149237313372,0.47188892057214826,4,905,952,427,3,Warm-Humid,27.281903009807923,80.00409428110356,Split,1,0.7996121489068008,0.7981473949230895,0.805501859152114,13.769769280265466,10.984701741772765,19.06358961145927,16.71943395409078,7.636925671487002,3.922852027990058,9.237379373813216,1,1,3.961615004304649,Residential,654.3372040941862,12.58493678051015,9.46406946997469,0.8023172051798528,0.035146304477812605,0.015764151273136538,0.9,0.21593188573197575,2.217677117634949,119285.87660200287,B00651,Price-Howe Building,Deniseshire,4,3
29548.635342033518,30,50,0.9713096112170165,0.23368388175172233,4,1473,1430,344,4,Mixed-Dry,18.920347462324592,82.4480250217929,Split,0,0.9281280864895707,0.8862402172262506,0.9418663052522829,6.722157316967029,14.941352117622447,8.37819210892287,20.44930481805407,3.937581034187412,5.97946152423517,17.682679849988496,1,0,3.3307520927019705,Office,589.664120871522,4.942091914304567,9.252685586780942,0.9292831247620092,0.048394789926754986,0.011641823590771828,0.9,0.0,1.656868252411109,77806.18029774466,B00652,Kirk-Garza Building,North Jacquelineborough,3,3
37399.25397212434,44,28,1.164730196484215,0.33208701380260885,6,1639,1908,544,4,Mixed-Dry,19.59431991502002,78.23369735784492,Split,1,0.8426242072901563,0.7851651479962076,0.9093932700471893,13.442118674676523,8.604020171368823,19.03641145273888,13.808288022032317,7.461828217678325,2.850661356464699,23.820480773691926,4,1,3.130300315455691,Office,887.5698917143043,10.377281523182692,5.610713121079683,0.8781021832136651,0.05101706043179723,0.014545744693342607,0.9,0.2360753931148186,2.647165597916406,171369.32562612192,B00653,Wilson Group Building,Kathleenmouth,3,3
21867.14753836913,17,83,0.825450905295238,0.4795649845509278,6,980,808,469,4,Mixed-Dry,20.084442651598625,23.037856225909916,Packaged,0,0.7079271353592057,0.6767861313228651,0.7125183080771933,19.453940640225838,6.955458092865585,28.742771001449242,9.291222690441892,11.714530503587843,1.7827435069391082,10.923165932408558,4,1,4.494893616999056,Commercial,655.2097502304905,21.067994839786937,5.907085788269168,0.692890934305467,0.03695040693269413,0.02144769907355637,0.85,0.0,1.6291438285718978,104794.62867009113,B00654,"Robinson, Lopez and Williams Building",South Steven,0,2
6815.224988380406,4,4,0.9718940465830159,0.2435635060144012,5,1888,1834,459,6,Cold,-4.383826518037878,77.46154292590084,Chiller,1,0.9370478411393437,0.9016919478646935,0.9581534830213969,5.85646836516948,7.719743484390255,8.496755262694956,12.39598042238462,2.4111015029922465,2.6810371552872816,19.895779334812914,1,1,3.58623929267551,Office,804.5506760657712,3.9404846091504084,5.122495492658988,0.9439641581885896,0.2691033682859879,0.06734920722097516,1.0,0.1715278704774032,2.264197160169042,104002.2384364957,B00655,"Walsh, Espinoza and Smith Building",Loriview,3,0
14546.90733703686,7,22,0.79374646855115,0.28757107719689445,5,133,105,38,1,Hot-Humid,34.13510315408257,82.93638242647572,Split,0,0.7199509154082453,0.6703778361353739,0.7382935372484223,11.330102047945896,7.20346718537742,16.679168884965883,9.987412156884458,5.700451347237673,3.1618936531952553,23.250530774957554,0,1,3.5099946869485885,Office,52.40827322362974,8.061411973038323,4.629713585942933,0.723688343549748,0.0072180290674339325,0.002612239091071328,0.9,0.0,1.6200700045994134,30867.262071617002,B00656,Wyatt-Smith Building,Sandraville,3,3
18472.573671732436,41,86,1.274516336686508,0.29128239505179676,9,1335,1701,388,5,Cool-Humid,10.882631246377647,23.972436310685644,VRF,0,0.9441389083366314,0.909467853660998,1.005248452352329,17.029568004141204,7.809567421911764,25.22285516950967,12.167224348063128,8.846326484523697,3.2085417498443114,15.92771544307354,1,1,3.518430552542393,Office,1129.914309194847,18.099929657662283,8.270670318887275,0.9511273581311961,0.09208245858036267,0.021004111657366677,1.1,0.0,2.9410374787339606,167163.5720073738,B00657,"Singh, Brock and Barnes Building",South Monicatown,3,4
32472.90344591426,31,39,1.1672428941550985,0.20901749366059957,6,677,790,141,3,Warm-Humid,26.997942820974718,49.13966256438916,Split,1,0.6671964050297622,0.6419759988522422,0.6939929826320123,10.545373525554634,13.622425270489906,13.832369139470567,21.96952682490565,3.5427604352337636,3.1955902050201894,17.16814081670162,6,0,3.208526120969552,Healthcare,367.815474172475,7.138819722291848,9.756791031712506,0.6758138503654013,0.024327975517058294,0.004342081706209138,0.9,0.14046697148734683,2.4692332178067975,160355.4842430562,B00658,"Mason, Vasquez and Wilson Building",New Robertfort,2,3
28753.526081111137,39,34,1.1420334559008378,0.21088197040699722,4,358,408,75,5,Cool-Humid,18.76193205811974,57.562722630769116,Split,1,0.9498773370191864,0.9407083052391207,0.9687792523340617,12.804721511960016,10.104733621904703,18.422435237940654,15.393175732048533,4.7456573819828,4.895749094422832,13.882616683165454,4,1,3.063573215062066,Commercial,170.94732970011552,8.686349016159458,7.9203738830205745,0.9606911670009902,0.014189564050303546,0.0026083757445410933,0.9,0.13928322056398262,2.5029898351298807,43121.14317823452,B00659,Smith Group Building,Gonzalesstad,0,3
18126.78793194339,34,97,1.1141239990124812,0.48583784812487385,7,258,287,125,4,Mixed-Dry,25.968295658197015,36.29252610184498,Heat Pump,1,0.62656697746801,0.578797739041229,0.6547335726169774,6.7206171032217235,11.708375047458665,9.062400571017687,20.06403853397615,2.840462453599758,3.4159017647382246,15.068232350757597,1,1,3.3722450326702553,Residential,200.25766616832033,5.730885550887326,11.149851883897773,0.6194573157437872,0.015832920927719513,0.0068958714841983945,1.05,0.12757675011492428,2.574479031436325,50913.00251953211,B00660,"Powell, Bryant and Hall Building",Larsenville,4,1
49332.5048152525,6,44,0.954001865479829,0.3713277826958762,6,1981,1889,735,1,Hot-Humid,30.533622555955226,56.16799592259774,VRF,0,0.8496339586039782,0.8239418625285712,0.9078722334749757,8.346099128590877,6.454479118398254,10.690785039631962,9.600098120160254,2.6632607120673746,2.4264807295506485,18.081642138320024,4,0,4.600726522608774,Residential,1117.9298216961236,5.32702020896131,4.806889766207795,0.8800217638203863,0.0382911836136073,0.014898898865008666,1.1,0.0,1.817564176454485,182798.9339450575,B00661,"Solis, Castaneda and York Building",Elizabethshire,4,4
30485.853558165913,38,42,1.253969449421887,0.2919944964285854,4,1304,1635,380,3,Warm-Humid,27.25264423856537,82.01690515727452,Split,1,0.8591545551160342,0.8119664683008492,0.926688559583259,15.296378081761635,14.87844819796614,21.783030645263533,20.49530628891358,6.018228509041368,3.1188263244257945,21.943270787187515,0,1,4.961761486266471,Educational,608.7717290956978,8.8919663923522,6.286354106953777,0.9057760725807481,0.053631432588248804,0.012464797788094523,0.9,0.15879437405519584,2.4598771848607126,99830.64650897581,B00662,Miller-Yoder Building,Alexanderhaven,1,3
12242.726190931728,45,40,0.7437502071562032,0.3136023982119754,6,1462,1087,458,2,Hot-Dry,31.632675093591413,80.68597544420352,Heat Pump,1,0.8378511404376776,0.7649510260137541,0.8482307074164177,17.4288133102189,6.36881690610515,22.19103738925317,9.756723943320404,8.868872427904636,3.0114505521717243,23.237319949156394,6,1,4.029460494735092,Office,620.4111562029343,12.308726505009304,4.753116133032367,0.8267274493165471,0.08878741409778064,0.03740996840550463,1.05,0.23111327841868434,1.4507151297021303,88353.54638944136,B00663,Hurst-Ballard Building,Lake Taylor,3,1
5538.232394709985,34,97,1.181955443007371,0.4144528786535073,8,1603,1894,664,2,Hot-Dry,36.94700813095348,85.78860968802367,Split,1,0.8721623686761946,0.8125223947377118,0.9344971735958011,14.696845244988292,4.908301746903881,18.119537121509126,8.745461929150963,7.593830131867624,1.9882130684793262,16.691626371510747,5,1,4.611045700017016,Office,1253.5171495567924,12.638614507154994,5.226842407657396,0.8760368289208086,0.3419863712850174,0.11989384927837991,0.9,0.23252314137701968,2.5964238063813543,138590.4585504234,B00664,"Mclean, Tucker and Perez Building",Beckmouth,3,3
8066.527389624435,44,12,0.8291396392634396,0.3099551610663861,6,716,593,221,5,Cool-Humid,14.12098884714263,53.88768588761794,Split,0,0.7651415295766514,0.6930098803936277,0.7654875769423556,17.553813192178435,12.338335023587941,24.775203862396502,21.469827102427743,7.017503125709414,3.489485161344174,20.51614666859684,6,0,3.5102844091679395,Residential,329.7923593087012,12.210788499478365,8.74788252948308,0.7442912876821507,0.07351366596272217,0.027397167247490053,0.9,0.0,2.0363172079993297,36345.60929655694,B00665,Jones-Meyer Building,New Stephenshire,4,3
12674.907555033153,15,2,0.8944167733803088,0.26832812092798647,9,722,645,193,2,Hot-Dry,38.83406174112035,48.73968617057441,Split,1,0.6189398813015676,0.5768106756756485,0.6637711618051014,14.084862007612966,13.068904019305599,18.116886214961173,19.022334022142687,9.557920987796132,5.292902926892196,19.78361010984799,6,0,4.368064612977953,Commercial,398.6247559172736,13.451582792531184,11.538723541591109,0.6242109212413488,0.05088794511513997,0.01522693551507289,0.9,0.10603119723073376,1.6745400164425361,65494.33857107041,B00666,Swanson LLC Building,North Bradley,0,3
8453.727976348006,14,28,1.011657837380385,0.23055120247993982,8,1617,1635,372,4,Mixed-Dry,17.123963500962976,66.60514733226474,VRF,0,0.7252136524570708,0.65769725113244,0.7731505552025891,17.15312313403074,7.7255431982296345,22.15798648102318,10.980720491608542,8.35128311290081,2.2231343411066185,11.952344442752928,6,1,4.7820793862563615,Office,1217.3571638931778,17.592451443851175,8.084803534090371,0.6958748008947206,0.19340579736826555,0.04400425481406409,1.1,0.0,1.8574731722752218,157881.5500919334,B00667,"Barnes, Reid and Bryant Building",West Matthewmouth,3,4
9735.067690539636,6,74,1.1695930066333478,0.4186799035154111,4,1016,1188,425,2,Hot-Dry,31.78908772808744,49.17324043207239,VRF,0,0.8248100740200519,0.8186607071237021,0.8634661655516885,19.743302014054194,9.492861386555742,28.910844680164338,14.63461354495951,10.955765827744882,2.638234486960481,15.389796491335892,3,1,4.234173393961529,Educational,623.3132136749311,15.62251469931775,5.756242984279525,0.851820668237098,0.12203304977062225,0.04365660450548355,1.1,0.0,2.640340111635692,101907.51752941185,B00668,Reyes-Black Building,Selenamouth,1,4
14612.210850345431,37,86,1.203120944592242,0.2541695050025674,8,256,307,65,4,Mixed-Dry,21.4840028702167,22.936121720060044,Split,0,0.826186466555309,0.7519739331433303,0.8374947516821567,6.2423710120691185,7.969535803260705,7.7446710539321355,12.971049133447663,1.948524618442633,2.6625850626570124,18.93620823989853,6,1,4.402511438248096,Office,167.23799693546115,4.397228756909822,7.017612823313235,0.8013646806751704,0.021009825490763606,0.004448334387295226,0.9,0.0,2.429432096202361,28015.55930484996,B00669,Richardson-Perkins Building,Lake Christopher,3,3
9081.992967090364,32,81,1.050239350096075,0.22089448097788927,6,490,514,108,5,Cool-Humid,19.310206685777175,70.39450165193185,Chiller,1,0.668317841309662,0.6561104385425083,0.719414015293997,12.194744451945647,6.527063471767827,17.431823862206624,11.509560759873606,5.605593025741066,2.4804115495922625,10.062285627515562,0,1,3.2005092013451213,Office,350.0921140758218,12.65740885024506,7.8643667728017395,0.681666979027177,0.05659550738065285,0.011891663029397877,1.0,0.1195225724468105,2.6472766278872233,40984.23408460217,B00670,Hall Inc Building,Bretttown,3,0
44889.88851900805,3,90,0.9418212933608111,0.32808633364894313,8,107,100,35,3,Warm-Humid,27.48799105103032,39.66887588979766,Chiller,0,0.688551822208458,0.682088139088726,0.6934923942094112,7.848389995290837,12.760524382214802,10.327411985752338,20.501863667893964,4.056388135589619,3.353515744269274,22.143529809553698,5,1,3.7145410924081324,Residential,58.4831575847338,6.321979540066469,9.548859692089602,0.6893722723611719,0.002227673164250704,0.0007796856074877463,1.0,0.0,1.9911512536662401,49503.10562194353,B00671,"Jones, Thomas and Sanders Building",Meyersbury,4,0
4471.570410251289,3,67,1.2679014528419261,0.21187128854340614,9,338,428,71,4,Mixed-Dry,17.739319366218545,23.435971858703333,Chiller,0,0.7703443482588567,0.7293366505528095,0.8393339702671005,11.978428214219303,12.084448274230077,17.583171972051424,20.76178555389917,5.08965478856899,5.110169033142678,14.44068648950954,2,1,3.0619285821637847,Healthcare,293.49634754788764,12.876102803559505,14.864867938152472,0.770779343162095,0.09571581362529583,0.015878090578028047,1.0,0.0,3.197575167634266,38709.702639321666,B00672,"Estes, Johnson and Clayton Building",South Joel,2,0
26463.313783727604,22,71,0.8479127775036209,0.489499417502866,7,1626,1378,795,5,Cool-Humid,11.730828359341556,21.44347535688329,Packaged,1,0.8550136829492768,0.7741230799094496,0.9211456026463873,12.493801172477824,8.82394355679413,16.643033274938063,14.54218303834088,4.6045753791815045,3.294996494066174,15.255934735698487,4,0,3.3324971320869765,Office,1062.5024553199332,10.128275285494565,8.455631169940611,0.8536861072442236,0.052072087844393,0.030041589140995962,0.85,0.22108605738469794,1.8614696353738898,113499.81790309669,B00673,Marshall and Sons Building,Erikton,3,2
20814.642935988246,22,72,1.1818567455283813,0.38818789027245193,8,1458,1723,565,1,Hot-Humid,28.03969604294098,85.19528880041227,Split,0,0.8984793360508596,0.8621615149730729,0.9650533749125996,14.328819143086266,8.466611068796508,18.952827480304055,11.436372432443878,5.4515224774322535,1.7122708822791541,21.915886643100706,1,1,3.595207944330444,Office,987.7070595346587,10.379930886451698,5.261879149020559,0.927494553181089,0.08277826361464773,0.027144352259011004,0.9,0.0,2.111577990539478,124125.27595686531,B00674,"Caldwell, Robinson and Miller Building",East Brenda,3,3
49127.74153697602,10,84,1.067229772868892,0.24580904313396826,9,1610,1718,395,5,Cool-Humid,15.805049820110831,37.645320605091825,Split,0,0.6302696968143229,0.5820394669380672,0.6778168797194568,11.589469804747873,5.161964337311597,15.401939861049767,9.012236174752497,5.639668246662657,1.8831504799404761,10.756198816342447,1,0,4.906557134728917,Residential,1501.98957906106,13.80802270251309,7.848247662397154,0.5976773499700782,0.03497005859117188,0.00804026376223102,0.9,0.0,2.476209308934921,188115.26683413575,B00675,"Romero, Cruz and Sullivan Building",North Arthur,4,3
6045.925657318591,3,76,0.9261370101311283,0.25173622593453826,8,1457,1349,366,3,Warm-Humid,25.390050448257504,51.35294347661445,Chiller,1,0.9239669704852743,0.8478929264419015,0.9302105145969838,9.87068641643302,10.647280320492284,14.325397641176567,14.903729965567097,3.241596677425969,3.473935692807687,8.568473053725917,4,1,3.0810961569333166,Office,1283.7831278328426,13.590045829804096,14.145423320619528,0.8533542648181159,0.2231254693591933,0.060536635867653635,1.0,0.16907748010517384,1.8814420903474982,123478.2675324626,B00676,Smith-Jones Building,South Tara,3,0
20193.85215276421,12,99,0.7008207906181221,0.3709485440818536,5,1038,727,385,2,Hot-Dry,33.14965109146335,86.54035170291988,Split,0,0.9247060818910912,0.8846444752961001,1.016247275804567,5.647524430886839,14.084132903775593,6.79483630965629,20.891325313330903,2.2239069576189117,5.645031794173406,12.576545786173934,2,0,3.903471284867516,Commercial,520.9673815905711,4.041150511513672,11.706431234995446,0.9639265500878346,0.03600105589069025,0.019065208415289886,0.9,0.0,1.2507304837531799,83894.85712317773,B00677,Cole-French Building,Cookberg,0,3
48488.78644713076,29,81,0.9679595808091761,0.3069697272013381,7,468,453,143,4,Mixed-Dry,23.62017151642409,52.726188514650765,Split,0,0.6027768097342904,0.5639810330614436,0.6545312037072002,5.52190300554469,11.626126707801225,7.793939174936049,19.998459283465916,3.245860480149649,5.456543306571543,10.40367587823316,4,1,4.54286863918244,Residential,351.58012354461465,6.30598569321151,15.240913084107138,0.5936055076417879,0.009342366208606267,0.0029491354698249366,0.9,0.0,2.3501032737834664,91836.36586130969,B00678,Anderson-Allen Building,Lake April,4,3
