location,climate_zone,climate_description,avg_annual_temp,avg_summer_temp,avg_winter_temp,avg_humidity,heating_degree_days,cooling_degree_days,solar_radiation_kwh_m2,rainfall_mm
City_2_68,2,Hot-Dry,32.508082472108235,34.17257100619004,26.7775478773026,30.960923585352102,352.8940114820467,3747.2186350420875,1864.911724487218,1631.8099294215126
City_2_69,2,Hot-Dry,28.723061705982264,36.3671831006104,29.426195399958367,41.417169136399046,963.8659079963388,3578.6635678788743,1289.1244321160166,1559.4867568942543
City_2_70,2,Hot-Dry,32.400622714346845,36.69506032723891,28.41621735337718,49.56702316794584,342.8021078984101,3233.7534092884443,1287.6427467638384,1886.5240814559131
City_2_71,2,Hot-Dry,26.49138388069011,38.015982653825084,24.793266787652254,18.47109407047517,577.7157209061928,3998.599903486558,2119.3919732144172,1094.5342692304944
City_2_72,2,Hot-Dry,32.2454880756427,36.80222069361771,28.83815296597554,37.097254558113484,553.4784628143806,3564.339561239203,1990.0304363070613,748.4224503764734
City_2_73,2,Hot-Dry,31.475120729913773,35.488509681014314,28.073019687140807,31.015320182089628,505.63623147382566,3498.176200671159,1840.972077345332,1680.4650145418498
City_2_74,2,Hot-Dry,31.924919123764568,38.63553259840057,29.780415098034627,45.578103063518626,502.0705239686761,3237.632753529968,1598.6630277723132,463.4731858920484
City_2_75,2,Hot-Dry,30.17146339352215,36.62605739402911,27.113299849794213,45.29692754356731,485.90024438818176,3597.3003287652405,1511.8161330852595,1111.0553531124394
City_2_76,2,Hot-Dry,29.181993818543738,36.71182488855677,24.580610514317783,45.99928729996205,806.1501664687395,3743.752370339463,1352.0248531286481,310.42932879920266
City_2_77,2,Hot-Dry,31.359671387209374,39.9814522736999,27.297334914404225,36.629140288819606,377.31946729181203,3439.5060627023745,1892.1613416941318,312.12523663411287
City_2_78,2,Hot-Dry,32.481721943149594,37.00609204030683,27.8738763394927,51.906462747863415,689.9108270882648,3203.020406310019,1727.0414639116516,966.9500910026686
City_2_79,2,Hot-Dry,27.899363904753738,36.550469196214635,24.65977394788128,21.9801956241998,608.2925456409575,3651.831032060529,1969.3048936413397,219.856275971565
City_2_80,2,Hot-Dry,30.27046879781984,31.817915415710182,25.907511103495036,43.91804005402547,204.21768624517426,3536.671983955831,1212.1207746438934,634.1626236791747
City_2_81,2,Hot-Dry,31.954070452481012,38.158582999202174,27.239160736828307,30.269310591184443,739.3143003328983,3468.294085394606,1298.0825807842446,1078.8340466392008
City_2_82,2,Hot-Dry,30.670153246425468,35.2303945719462,26.654107880153155,57.11708480142344,225.61977141372876,3177.2877204246515,1659.4467684059866,1613.0297789067024
City_2_83,2,Hot-Dry,29.992781784020252,39.079809374792156,25.788768920526273,58.260097135469366,635.5851742678537,3402.4177183708593,1238.426348962325,1823.1715858437624
City_2_84,2,Hot-Dry,38.47192463979651,35.78857015399333,28.484190744018616,42.99292580406492,760.3482578797596,3812.3022393453707,1266.65204056069,1133.1344395013673
City_2_85,2,Hot-Dry,33.37991642881735,35.644569260495786,31.026774495053246,41.36535331082737,426.9356897375783,3536.9360611729817,1271.2567277652586,221.79525542279742
City_2_86,2,Hot-Dry,27.95862113141091,35.0567719229787,29.40082781588885,33.43105721028604,290.61780346361206,3607.3305505054573,1374.1093353340843,377.11216948411516
City_2_87,2,Hot-Dry,35.55711246398899,38.437906621330136,28.992095371611633,32.43204911430539,215.63786665163127,3800.2667303910976,1405.6872621955551,418.49555268693155
City_2_88,2,Hot-Dry,35.984582425547174,38.11246001880132,27.911775544163216,61.65002344901084,371.2963539239714,3685.5680256162473,2179.9703293588504,1283.3868613453799
City_2_89,2,Hot-Dry,36.58540527923759,38.015671512579246,28.076592158099267,50.72507337309802,427.0094540914229,3332.1580665321985,2128.0836403260496,604.3081013189335
City_2_90,2,Hot-Dry,28.8655724179369,33.067286821248,31.112414259880644,28.96791634278317,455.7492752828456,3444.637340022216,2086.9249002092697,1362.4594627793708
City_2_91,2,Hot-Dry,34.58142046507923,35.83384512286212,26.665756572427178,42.825799504882994,450.2617747632906,3821.4691152039986,2041.9985528900615,1511.2832188909038
City_2_92,2,Hot-Dry,33.98864380600224,39.34694771497065,27.362043117407413,27.031680520441533,579.9375903505284,3369.7286212416343,2017.785329856945,584.3204593592094
City_2_93,2,Hot-Dry,35.714849214300905,37.042543153472124,27.617666025197927,57.02214944635238,548.1506358977136,4020.336622836079,1497.5484513188205,1217.039587146229
City_2_94,2,Hot-Dry,34.260024863313596,37.762316769765555,29.579505508165493,46.73181351269959,472.30880320324525,3255.1403527421267,1209.3316198270934,644.0219561389214
City_2_95,2,Hot-Dry,31.372930228141925,35.2989590915814,25.838953100390555,45.8857840442061,833.9809008702812,3578.934305964596,1815.985450260179,538.444522307749
City_2_96,2,Hot-Dry,35.58989445993696,35.78043419136124,26.731965666654165,40.14688194729197,343.02033738355203,3629.6560867687717,2158.0734801193803,862.2933523437521
City_2_97,2,Hot-Dry,29.3375234665937,36.12508339935318,28.444762715655543,36.27166847908233,845.392770246681,3420.0727628770796,2086.1957804650747,1267.4798015362114
City_2_98,2,Hot-Dry,27.744902801200904,33.47838237603845,23.948687370859812,52.62584103427182,389.62837082151066,4011.6398571336504,1842.3255259052273,316.736470069343
City_2_99,2,Hot-Dry,36.626329857703624,41.01218577631825,31.123007153272795,52.083662305931426,704.8125051622925,3618.5053898402366,1469.8207201282144,1685.0889383241117
City_3_0,3,Warm-Humid,22.54540334973308,29.993251085178095,19.659630754950143,60.46771950672725,1639.2774894913432,2691.061041714102,1988.6149646724064,1131.084301594897
City_3_1,3,Warm-Humid,21.574932657599483,29.612681081440563,18.56635535879439,46.3346338292694,1483.4638628314601,2475.650498323343,1798.2252940637388,1524.1936056305417
City_3_2,3,Warm-Humid,21.927439527012385,33.708185132668376,22.442067391050706,70.82097703468615,1454.7031802300337,2308.1121526553043,2039.8022856356172,890.8993134794792
City_3_3,3,Warm-Humid,30.653758917803827,33.08648705654438,19.022301156427453,53.80382566710989,1528.1772493822407,2146.3121268874297,1498.7255735887732,1893.222641207613
City_3_4,3,Warm-Humid,23.601890494395274,26.81059386546641,21.027200213139434,59.672991603380886,1266.0166328579423,1925.5475573436702,1333.4799724159438,345.0827247628244
City_3_5,3,Warm-Humid,24.917455284848092,33.54450319333949,23.32251842909574,60.429037434137285,1379.557587927644,2593.7548512150047,1810.2251494776413,443.63734809983396
City_3_6,3,Warm-Humid,27.298240835154072,32.45386644776862,19.799691847040094,62.96326249823034,1324.4034826486877,2334.623929192028,2106.2545805210366,649.183159729111
City_3_7,3,Warm-Humid,27.74075387869975,28.39364209863931,22.985377137919045,62.28876398957431,1495.7265411303129,2350.557664170435,1233.6136001832826,312.7757662196381
City_3_8,3,Warm-Humid,17.727279219181177,31.7680907927221,21.473687794184865,62.18672442881787,1513.3981434449745,2603.18784354082,2136.822462033092,294.0641827148428
City_3_9,3,Warm-Humid,20.31236242934037,28.94189464530741,21.588529359243655,52.45710576830751,1558.711586433326,2228.6836390753188,1663.9324866883362,1949.6095933367667
City_3_10,3,Warm-Humid,20.154604552283473,32.329478708914344,18.5308168464039,56.89747562985619,1540.1138394461886,2729.727469885743,1723.3909113743664,406.58396936459144
City_3_11,3,Warm-Humid,26.28644950099172,31.386211214526288,20.35288311055445,61.329721609166775,1334.4819558702561,2517.228776609275,1658.3006415286566,1072.4533168340845
City_3_12,3,Warm-Humid,26.309679412473002,31.80786968217239,15.274135128916324,54.90269295290062,1623.8308522010395,2911.4990939423396,1262.2731058818856,1122.504767786597
City_3_13,3,Warm-Humid,24.45131067668548,32.74975283829637,18.70807164175093,57.00807993349746,1403.4512955635935,2309.3342783482576,1956.751505688635,1134.8945471070872
City_3_14,3,Warm-Humid,25.969237819348088,29.495292995747423,19.41637746216891,49.36809191303343,1676.6219554294319,2484.4325605974395,1738.7017979527143,1096.0625144617225
City_3_15,3,Warm-Humid,25.89625872509706,28.496417899809632,19.147284807588914,76.48445709196756,1522.654082107553,2212.3444043365266,1487.1379580845755,1627.1379542609109
City_3_16,3,Warm-Humid,30.619893328652637,32.1600961314293,19.105356208682498,77.81016361735112,1513.5711021054806,2670.5547350244437,1357.954822835348,1452.6184127038443
City_3_17,3,Warm-Humid,23.069350503047616,32.059921635162326,19.33044933578692,60.96351536758003,1308.9754841301294,2584.7198131186924,1640.323418368349,1307.5364451256437
City_3_18,3,Warm-Humid,25.072658370018274,32.82444111083086,19.84071721750857,69.52371796249734,1287.521294370624,2585.6614194415297,2081.927758304644,969.4814382571072
City_3_19,3,Warm-Humid,28.562158154694252,35.17912728403723,21.159266346427152,68.25796316582166,1538.8768603154672,2429.3667414378624,1387.4119440975821,1744.7186956828953
City_3_20,3,Warm-Humid,25.505382928808842,32.63519507121592,17.986914869440717,76.39878561129045,1763.423013467973,2476.3862946017844,1659.265197173214,844.0368775857952
City_3_21,3,Warm-Humid,28.890983639683327,29.954263875402237,18.00139553541018,59.95225078771782,1668.1240053009105,2609.346713640276,1300.6374785235332,631.7734029607005
City_3_22,3,Warm-Humid,23.824725552868536,28.155179631002994,23.230751378938884,61.7767953078866,1743.4317041650993,2804.2632103844903,1552.3749466096544,1714.6055955525678
City_3_23,3,Warm-Humid,26.21119027100983,29.951608787218166,18.192596278539742,68.24359281721603,1264.1920417680394,2737.5358776923126,1886.3271966860975,325.3540666923303
City_3_24,3,Warm-Humid,25.849863614638426,29.482190052591847,21.173387602950548,60.25096343377476,1674.2594594914488,2230.8040639506503,1894.150573509831,1122.7785556610952
City_3_25,3,Warm-Humid,21.999006026183274,28.644510058950296,21.02781569931783,66.79581781939598,1570.1260198547118,2597.8374260295327,1988.4473432532986,1396.9728262567914
City_3_26,3,Warm-Humid,26.229455970785537,29.517484690762917,21.345147402405463,83.99881934895215,1473.4732507234853,2305.094139065872,1660.3582712019263,1756.2144971408059
City_3_27,3,Warm-Humid,18.481991361957892,31.694843354300843,18.929343628092155,64.0946671769584,1566.396066113803,2538.099935955813,1480.0373295504894,1745.0150182384175
City_3_28,3,Warm-Humid,26.539317394528247,29.480906644832167,21.477620961775006,71.15367484013053,1312.912259591081,2717.1964232350065,2029.394664858847,706.738157146874
City_3_29,3,Warm-Humid,26.10186194020402,33.676367353590244,19.553068035256295,61.506832038818025,1496.1160788224536,2439.364043433145,1501.2652607600003,1277.0434717359658
City_3_30,3,Warm-Humid,21.838952742560938,27.864394156841612,21.900615183947153,82.10613372581925,1479.1101562925057,2466.235655361998,1994.5782787001904,262.40648010767
City_3_31,3,Warm-Humid,25.210156489339543,32.32375660521638,18.145293731618853,67.38368982734785,1695.039525956486,2600.218833987969,2078.978900282267,1229.19023368698
City_3_32,3,Warm-Humid,16.89030312100229,31.355750639061814,18.691848633745153,46.69367103143543,1602.240519904996,2774.7317090325914,2092.523289954846,998.084025882538
City_3_33,3,Warm-Humid,29.836834773965936,32.6298289071681,23.279929058742788,72.42127491071892,1515.0867277803186,2179.6068376205662,1304.2248028083477,892.1203897606626
City_3_34,3,Warm-Humid,31.51282815249344,29.648228375135325,20.24640961356897,70.51485376040468,1508.7204892744908,2839.0102080861507,1834.1040313763312,327.67798904079217
City_3_35,3,Warm-Humid,22.772588242905854,27.359954977558587,18.77646181818943,64.62963202951588,1414.139555096548,2361.515804025229,2171.5326909010505,796.4246127854914
City_3_36,3,Warm-Humid,20.781047608984498,29.83378885474261,16.990559251937995,72.60055963689602,1516.4879505869008,2208.489700107014,1205.5057991604208,213.79525876860558
City_3_37,3,Warm-Humid,24.07237276885041,28.495687188818835,20.638349020838362,78.40450446023145,1124.965506070851,2523.0052158294834,2131.7537194328165,914.627074226945
City_3_38,3,Warm-Humid,25.639589884713068,28.496061336522363,19.361892128666764,57.03974143196511,1715.2014277197197,2504.2623297343885,1693.5465803401187,1464.0657788569956
City_3_39,3,Warm-Humid,22.87477969926861,26.972571214774344,16.39372064748811,49.158640569945106,1553.4253302022967,2601.7450046459867,1807.9052140907038,756.8708921530077
City_3_40,3,Warm-Humid,23.550816844949683,30.2935860239711,23.22444125651085,73.96839315865532,1446.2938704188336,2321.7615549169427,1656.236508955542,864.2954391696499
City_3_41,3,Warm-Humid,24.366609283516915,28.02564094569763,19.73748606581539,65.76851882958768,1455.0288036383843,2369.999483835308,2141.725711618925,1403.4307641012454
City_3_42,3,Warm-Humid,21.72880276767146,32.82186475949254,19.802823735431478,65.18849622944848,1641.6428846513115,2546.6432262527005,1812.5734683448193,1772.6574682394212
City_3_43,3,Warm-Humid,23.162687876078685,30.723007050412203,17.712547585358678,66.08559705776523,1493.3540018711078,2458.376628545492,1495.0407076541562,1074.8008888356853
City_3_44,3,Warm-Humid,23.353825276777116,30.18568980228223,20.319712783994802,54.72324859074042,1753.14156817294,2326.7650303571,1852.2916485919397,1722.0878533818322
City_3_45,3,Warm-Humid,23.06131807046859,33.55062178521902,17.61272633648704,74.19154173610002,1700.1164636085957,2365.875958184671,1646.419516401582,1637.0846129330346
City_3_46,3,Warm-Humid,25.866080887839573,30.52064367754244,19.731382517058904,73.10808273159782,1658.6977441104425,2150.293605352364,1571.1724234376277,1281.9335002404193
City_3_47,3,Warm-Humid,28.097638613024973,32.25341027365516,17.818067139569603,60.891857120454155,1278.8590663028128,2457.015793942253,2090.097035183808,822.5794293281433
City_3_48,3,Warm-Humid,28.930926238358825,32.791367621579916,18.875663946843396,62.90778126255472,1163.31236155581,2338.8259867007623,1877.1206397350093,1290.4026490148426
City_3_49,3,Warm-Humid,21.296953384360233,28.81507148169421,19.947188486082148,67.80161158819607,1338.0792960156707,2584.812208892818,1685.5896996593979,249.5660957650379
City_3_50,3,Warm-Humid,26.6388527440111,30.012844539621877,19.12722821894686,63.90390196074169,1482.327408158933,2425.9977940235744,1360.024936463194,242.03377339073464
City_3_51,3,Warm-Humid,24.223611811998694,33.19729434100943,21.121838895882476,62.045196819708394,1639.390880902147,2433.236102048798,1802.9428764794616,1688.0732475346774
City_3_52,3,Warm-Humid,24.678093567987315,30.895433851620556,16.858247695863,53.73232531090195,1261.214998720189,2528.5886189527414,1753.7114853580113,1175.0686623380072
City_3_53,3,Warm-Humid,26.914153304322273,31.001688949888916,16.397884531694523,59.57326200265978,1342.4432496183522,2375.8304803497767,1257.6475821990248,816.406361902484
City_3_54,3,Warm-Humid,19.062100568872637,31.495820512235067,17.85451394852039,67.39246864111149,1914.8165339499947,2316.1230816827156,1688.8978317924514,923.2018411777836
City_3_55,3,Warm-Humid,28.302878904995712,33.91669490844119,17.540900811095167,69.96699223236521,1406.9379086439894,2478.810329139173,1675.5460374868267,1177.4442511237937
City_3_56,3,Warm-Humid,25.76121898448372,30.935386343530865,22.171572649878694,65.97983153470895,1561.6101079008204,2421.6702865156417,1324.8208139668484,1629.5791925889298
City_3_57,3,Warm-Humid,26.864715669568152,29.260779327912733,20.754200787804372,64.70737186315021,1725.2100501544337,2489.7212552823025,1788.73152213132,875.5938342552834
City_3_58,3,Warm-Humid,22.282803097412142,28.69246732270236,18.808677411913017,78.74438093170818,1072.8651572042609,3127.549706731999,1777.2790292331313,1758.038862124194
City_3_59,3,Warm-Humid,24.83531799815114,30.571108149715315,21.04224485675868,71.45215585950058,1611.1208932006898,2517.91613625105,1400.474515528403,396.67557855731854
City_3_60,3,Warm-Humid,24.415275158941956,32.26754019373413,21.187113444561724,35.59611365335719,1631.1801553059522,2538.947238943755,1219.116094429764,1058.3182429720707
City_3_61,3,Warm-Humid,28.37233815995804,31.895052924245714,18.45424466435278,69.07052287124534,1305.6686530917427,2224.076367042214,2004.437207679505,701.7677703461954
City_3_62,3,Warm-Humid,27.85937513612826,31.026170840194585,21.450191573695996,70.16178287114958,1371.7036809554095,2586.3845089347883,1953.4279222569692,1584.0610077937538
City_3_63,3,Warm-Humid,28.56674011442393,31.416607694402128,20.702896415083167,75.70150238316427,1494.695748150188,2323.6250697544565,1277.6493346716052,933.5774558583755
City_3_64,3,Warm-Humid,22.974465175076855,29.710962658568963,18.415160158000077,61.9203847036096,1121.2770666092429,2542.6587414745877,1276.8620752761635,1101.1236825267522
City_3_65,3,Warm-Humid,26.977737005297215,31.875140275253116,16.78488027126205,57.37275221433786,1346.1715300425403,2312.019379778227,2003.4827432968846,1872.610496537337
City_3_66,3,Warm-Humid,27.488424525795246,29.612347722454395,19.47097031737878,44.961376355932465,1627.0836060418453,2252.1483210293054,2178.981115174809,1286.2875728780816
City_3_67,3,Warm-Humid,29.08197578751595,27.382359201761776,13.96097568835835,66.83849544753694,1860.1022363021707,2747.7892705878876,1271.775806226513,1428.7109982021243
City_3_68,3,Warm-Humid,27.42136778991193,28.052907600591062,20.95271553871244,70.05470159166627,1712.0419814997758,3051.932007782216,1342.8759613394118,1595.623070725644
City_3_69,3,Warm-Humid,24.923277063424017,26.461848190221765,18.610573737821884,60.90717561886896,1395.1823204130815,2530.4709744067445,1948.6452341262,771.65623147001
City_3_70,3,Warm-Humid,25.000621194754594,29.981399357722747,19.344210566974166,66.55190683858979,1665.019652933527,2326.57395685782,1516.2701497293067,383.40629851882437
City_3_71,3,Warm-Humid,20.962387229580354,28.361484280557004,19.047558252910683,73.74389180712727,1552.512265800385,2538.717982273509,1633.8174195765296,1837.8976589379056
City_3_72,3,Warm-Humid,26.17139454978667,29.793556494135007,20.530724698799258,59.17241342388418,1012.2365683447142,2473.1441675627393,1832.7118787486008,1466.9427649417962
City_3_73,3,Warm-Humid,27.896192453773512,32.47226144361244,20.177315181922875,66.97315707405596,1376.46962091313,2436.78542879459,1981.8238633449355,1359.4685986566487
City_3_74,3,Warm-Humid,24.581661172957002,29.099621470297176,20.001055917713195,71.01206748929116,1211.2290367732917,2040.7638093725523,1408.8827240051637,863.6729075566313
City_3_75,3,Warm-Humid,23.475579407058067,29.704439362365058,19.093503181953974,79.52467534470745,1565.348952920464,2560.0948719221656,1411.9940546986581,1383.2362679062314
City_3_76,3,Warm-Humid,28.117335362260807,29.84847142692908,21.340961234482425,54.28142766959844,1189.248246796787,2663.5779316050057,1336.6009036511725,1372.9515688590977
City_3_77,3,Warm-Humid,22.391010756175916,32.250869568829536,17.621176214265343,81.42672953255963,1319.8758530704263,2627.6783851216765,2090.215002636174,717.3372736380435
City_3_78,3,Warm-Humid,23.36765799365742,29.67441418785541,20.081838350791443,54.978125442185274,1648.1648690840252,2397.357286705683,1214.6933886549539,882.3692876094851
City_3_79,3,Warm-Humid,24.314200253979944,28.011301250782974,14.875332682409379,63.08972237399831,1982.5230843225831,2656.9208575796047,1209.9238211278357,1035.371287016307
City_3_80,3,Warm-Humid,25.06739767843614,31.09423823035042,17.638374369382312,76.14321694668872,1643.0762630882489,2643.637145141587,1721.2960476541389,1956.8248819025844
City_3_81,3,Warm-Humid,27.018583707900458,31.183628267482757,19.29191857811795,59.26398227103099,1520.3712590523974,2809.8040302990375,1548.0955931682881,869.1307308313945
City_3_82,3,Warm-Humid,25.49428252370955,30.101775403712036,20.346683328740816,67.439531979085,1455.359549073039,2797.9726877204166,1598.005292954503,745.2483118997467
City_3_83,3,Warm-Humid,24.69023571955286,26.713622377691667,19.648291191135858,81.61470165728018,1504.1772976591924,2546.1401811437368,2162.768350253206,336.0890731101514
City_3_84,3,Warm-Humid,21.21950570448226,28.767277183921045,19.249607239352127,61.82284903243766,1756.3287590007537,2611.5382121450248,1778.2983994203607,464.53287725877743
City_3_85,3,Warm-Humid,26.494665245490356,32.28029807704253,23.161081373136746,54.84905808172131,1337.8284977579324,2248.4844282170766,2117.4858431319904,722.9081102085566
City_3_86,3,Warm-Humid,27.962003549767307,29.848097952714955,19.360304953490314,66.5175799224874,1332.9714196739953,2917.9077443389547,1334.2748509022756,1924.2814179021868
City_3_87,3,Warm-Humid,20.177016918645826,30.369481157791448,24.04721243845928,65.06799844559998,1461.992192999701,2428.5109154379147,2006.9654908839937,1027.3967667247903
City_3_88,3,Warm-Humid,18.36441426601148,33.06686740259265,17.15208569509971,62.333476707655855,1414.1511159402676,2617.710653954144,2160.6269755132,554.466268016171
City_3_89,3,Warm-Humid,20.205626944348758,30.924345332163885,24.048619246573704,51.368259954071895,1537.941233522079,2367.6035644406784,2181.1778367622946,542.1937696107098
City_3_90,3,Warm-Humid,26.277661618579106,30.038295554831503,18.71702618191138,69.87872284871074,1860.8696219573485,2461.8192416545403,1447.3403158190833,1353.1073303879973
City_3_91,3,Warm-Humid,22.130690869545973,30.944812555760755,22.96823205707193,68.5561334878566,1437.388393895369,2499.858281084671,1209.038469079292,842.6528191460219
City_3_92,3,Warm-Humid,21.248776798090848,31.209030652710734,21.76466612464682,60.4790966716692,1405.9915704480998,2553.1756459304097,1628.7020209864336,252.50557456147604
City_3_93,3,Warm-Humid,31.299165367499548,29.505948598508006,19.283319695957555,58.52458194364841,1648.8383942999874,2463.7551653563796,2193.255015422964,280.84033819210856
City_3_94,3,Warm-Humid,23.05188088503572,32.642608064546025,22.839206009027276,58.99576434261295,1126.6920097278767,2701.5027379673843,1987.5490858587793,651.8024898721404
City_3_95,3,Warm-Humid,19.089688546864494,31.785194676598618,17.57765614143844,72.30764119066525,1502.8546135672868,2309.212116120671,1420.8527829630088,270.0739339862014
City_3_96,3,Warm-Humid,23.77889106121966,31.3726369139134,20.211788906230467,70.84412980472484,1895.288116903097,2187.1516776577896,1716.6983852262679,1565.7972567631853
City_3_97,3,Warm-Humid,22.303647855030615,27.33937274852202,19.621759218445934,74.2165011192446,1474.490175924493,2802.2309860494697,1697.5398521461022,568.4241963031111
City_3_98,3,Warm-Humid,21.242819666760642,30.727263765249937,21.7737747801946,60.792382063189464,979.1572286745732,2539.789629359299,2010.8785810079185,1704.4866702389288
City_3_99,3,Warm-Humid,28.707346575466463,27.857892640701902,21.3604322109009,76.92507512477975,1144.2824831986966,2563.9303651837954,1625.2281854376938,267.6279627180333
City_4_0,4,Mixed-Dry,23.04302945061501,26.025542871772895,15.648583841676777,45.34152417488025,2782.5508122274396,1282.834974222963,1430.41666211735,202.65287975536054
City_4_1,4,Mixed-Dry,24.03811984886951,24.70241192968269,18.332625001818425,49.62591292853951,2654.8386542418807,1364.487069532869,1525.295134023031,1482.718399577323
City_4_2,4,Mixed-Dry,20.606787213071836,27.924121786503793,18.56678101856519,42.48461113955504,2880.4979610616715,1784.4739723397015,1790.6378339946377,1389.8256576451765
City_4_3,4,Mixed-Dry,22.255954427695073,25.383468556718146,15.33911118688687,50.22514105265758,3083.679644177737,1780.319718589286,2152.2217856975944,276.36013677240504
City_4_4,4,Mixed-Dry,23.95135027760842,23.993839396480364,19.103895235445837,35.01939372685587,2923.20574560953,1550.0400412503388,1713.8544642067677,1116.0030000639006
City_4_5,4,Mixed-Dry,23.820169177408548,26.633606762559225,18.0690112969611,53.87655425873836,2935.8664748885617,1859.0422711824644,2120.9945210965757,1450.2717690559136
City_4_6,4,Mixed-Dry,23.997772756163386,27.843173221228913,18.677881000939223,38.82746813453077,2888.339649210794,1279.969153405661,1535.6104542698426,1961.345843100453
City_4_7,4,Mixed-Dry,23.31850369186068,28.557873007024227,17.915545732303773,61.744924333475375,2998.8807962341907,1633.7483311185026,1580.5177098698946,493.4636064768638
City_4_8,4,Mixed-Dry,24.08661327269733,28.69820422148629,16.412066104671634,44.28400748141933,2696.425250663838,1428.594159838678,1904.8710100433816,1670.8306556280534
City_4_9,4,Mixed-Dry,23.501997164143628,27.09954737436192,17.014126317256352,38.39678860526553,3139.765684040507,1584.194588877878,1379.2556119077901,1640.0062671746266
City_4_10,4,Mixed-Dry,15.539971240386267,29.19430542350739,16.04232508798319,36.372242359568794,3138.695782382799,1421.5974720161742,1872.702994208898,1634.0265149444701
City_4_11,4,Mixed-Dry,24.050707969601433,24.26808857759893,19.4238879707728,47.61250531233856,2926.1445721507594,1528.6776934684501,1748.858665077356,717.7389122786208
City_4_12,4,Mixed-Dry,18.911885475453786,24.294659428312933,13.955281627564219,56.12688374989925,2874.1473212614424,1806.7455419833,1268.3532003099585,1610.767716471393
City_4_13,4,Mixed-Dry,20.392595610843106,23.585284084814106,14.766951120102682,57.35811620006939,2968.8203644126665,1390.34254070188,2144.4485826943032,1355.1219151374048
City_4_14,4,Mixed-Dry,25.35219644770738,29.896998459785852,16.28046270842183,31.739523139179617,2917.3069677753447,1552.0561013165773,1477.8527760897123,697.3743952385365
City_4_15,4,Mixed-Dry,23.031363644649655,26.902695296859097,17.065593990823174,37.41504665299931,2953.9198571588468,1315.1533711463392,1937.8849848346063,1468.1979704494015
City_4_16,4,Mixed-Dry,16.461436413285718,25.14097827961518,14.006941489819841,38.49976065593102,2983.3124060419277,1210.070956060294,1468.5337560676073,717.4309968150502
City_4_17,4,Mixed-Dry,22.621801988196832,27.1386886740725,15.556524893325493,46.76820872139398,2890.663983082547,1445.6689779347894,1799.0445871503816,1322.567800922479
City_4_18,4,Mixed-Dry,18.101256289217208,28.65946483575835,18.622793108983185,33.51736711247382,3163.755528750972,1807.5863836825106,1512.907394213648,687.9732567753184
City_4_19,4,Mixed-Dry,25.05298440053051,27.542990621651295,18.102952550479046,48.40589216400497,3078.139184185629,1234.7055743377834,1901.1395944174737,1424.2013938045507
City_4_20,4,Mixed-Dry,21.31182776779592,26.913046100372274,13.937784994888554,50.14254756017835,3114.4114883428288,1487.5617966001378,1599.0353176424346,1711.642891995968
City_4_21,4,Mixed-Dry,23.6938177776808,24.96067132261577,16.952895698251524,43.25645742097164,3045.061584408188,1426.0946142333282,2114.548663848559,981.2377508757659
City_4_22,4,Mixed-Dry,20.689707288285348,23.78684579852264,20.499167808410842,58.814540786904864,2741.547460978876,1637.941561049039,1914.0527233781268,364.5046753971975
City_4_23,4,Mixed-Dry,22.882672387040483,26.531184399367355,15.432468668827207,38.094589476837406,2816.7616169037515,1333.6355583539112,1262.5262957428458,1026.0929298742767
City_4_24,4,Mixed-Dry,24.04615619713786,29.974492310671856,15.839893517259913,47.39404500535377,3099.937022060587,1594.400454183855,2132.7105081327613,1179.6571390046558
City_4_25,4,Mixed-Dry,23.446746858041973,24.524675155345406,18.738312128778546,53.872908372667425,2847.3427791642835,1507.5875670895205,1571.1129384301278,1857.3798952340433
City_4_26,4,Mixed-Dry,25.218934143298036,31.727744989238722,15.428027934730036,31.18955396846225,3060.763719120975,1644.3125010252288,1987.3870267523328,1017.8217615217792
City_4_27,4,Mixed-Dry,17.984182600830252,28.385837246063222,15.788278358482213,62.19377906207296,3398.503070633624,1346.6686824433305,2136.2806214689267,315.21142389551767
City_4_28,4,Mixed-Dry,20.35132859227426,28.719175773959606,16.22573870042097,44.54588782067762,3005.077684108482,1116.0653687604688,1256.176077347439,1083.9723128896974
City_4_29,4,Mixed-Dry,20.520631532800685,29.887264006937627,14.486986211441486,53.132051867479774,2944.2074139336382,1444.0479663008332,1270.4919456431446,534.1640688222375
City_4_30,4,Mixed-Dry,24.371115688155133,27.680102589137782,18.14122599443906,54.68184660532861,2933.7383233633354,1377.55265309845,1509.806875322469,649.9225035157182
City_4_31,4,Mixed-Dry,30.847283275926173,29.489359161473573,14.297851267583958,31.7754204325643,3096.3732123436985,1609.4529594755934,1507.7958316807456,1844.8191989718669
City_4_32,4,Mixed-Dry,21.6236372199913,27.655759048318714,17.17178601258666,22.80699627252465,2954.040073884961,1329.7187131479373,1753.371189749772,1105.638450592772
City_4_33,4,Mixed-Dry,23.102444996422914,26.372940627655204,18.843603003954506,49.826878872092124,3084.018898090368,1621.3701186431342,1639.2106012497172,1298.9841590277642
City_4_34,4,Mixed-Dry,23.420896230434362,25.147237740036925,18.111025292684495,35.81313488513906,2916.5266372789833,1440.9820171524188,1365.2844901429573,203.58584339432647
City_4_35,4,Mixed-Dry,24.927450158034127,28.836908887884828,14.508565247107231,45.54934110999849,2858.0840290501656,1248.2990178649331,1305.3454844813332,600.2503485467065
